fips,year,temp,tempc
06,1932,56.93333333333333,13.851851851851851
06,1933,56.71666666666667,13.731481481481483
06,1934,59.708333333333336,15.39351851851852
06,1935,56.84166666666667,13.800925925925927
06,1936,58.61666666666667,14.787037037037038
06,1937,57.15833333333333,13.976851851851851
06,1938,57.25,14.027777777777779
06,1939,58.31666666666666,14.620370370370368
06,1940,58.833333333333336,14.90740740740741
06,1941,57.05833333333334,13.921296296296298
06,1942,57.05,13.916666666666664
06,1943,57.833333333333336,14.351851851851855
06,1944,56.225,13.458333333333334
06,1945,57.09166666666666,13.939814814814813
06,1946,56.71666666666667,13.731481481481483
06,1947,57.55,14.194444444444443
06,1948,55.65,13.13888888888889
06,1949,56.21666666666667,13.453703703703704
06,1950,58.125,14.51388888888889
06,1951,57.225,14.01388888888889
06,1952,56.75833333333333,13.754629629629628
06,1953,57.175,13.986111111111109
06,1954,57.575,14.208333333333336
06,1955,56.208333333333336,13.449074074074076
06,1956,56.96666666666667,13.870370370370372
06,1957,57.09166666666667,13.939814814814817
06,1958,58.891666666666666,14.939814814814813
06,1959,58.95,14.972222222222221
06,1960,58.05,14.472222222222221
06,1961,57.80833333333333,14.337962962962962
06,1962,57.375,14.097222222222221
06,1963,57.083333333333336,13.935185185185187
06,1964,56.56666666666667,13.648148148148149
06,1965,56.7,13.722222222222223
06,1966,58.00833333333333,14.449074074074073
06,1967,57.49166666666667,14.162037037037038
06,1968,57.59166666666667,14.217592592592593
06,1969,57.49166666666667,14.162037037037038
06,1970,57.81666666666667,14.342592592592593
06,1971,56.208333333333336,13.449074074074076
06,1972,57.25833333333333,14.032407407407407
06,1973,57.3,14.055555555555554
06,1974,57.63333333333333,14.24074074074074
06,1975,56.266666666666666,13.481481481481481
06,1976,57.475,14.152777777777779
06,1977,57.975,14.430555555555555
06,1978,57.608333333333334,14.226851851851855
06,1979,57.66666666666667,14.259259259259263
06,1980,58.075,14.48611111111111
06,1981,59.300000000000004,15.16666666666667
06,1982,56.34166666666667,13.523148148148149
06,1983,57.55,14.194444444444443
06,1984,58.21666666666667,14.564814814814817
06,1985,57.325,14.069444444444446
06,1986,58.875,14.930555555555555
06,1987,58.275,14.597222222222221
06,1988,58.75,14.86111111111111
06,1989,58.108333333333334,14.504629629629632
06,1990,57.96666666666667,14.425925925925927
06,1991,58.13333333333333,14.518518518518517
06,1992,59.266666666666666,15.148148148148145
06,1993,57.65833333333333,14.254629629629628
06,1994,58.00833333333333,14.449074074074073
06,1995,58.93333333333333,14.962962962962962
06,1996,59.55833333333334,15.310185185185187
06,1997,59.11666666666667,15.064814814814817
06,1998,56.708333333333336,13.726851851851855
06,1999,57.95833333333333,14.421296296296292
06,2000,58.8,14.88888888888889
06,2001,59.11666666666667,15.064814814814817
06,2002,58.85,14.916666666666666
06,2003,59.425000000000004,15.236111111111114
06,2004,58.858333333333334,14.921296296296298
06,2005,58.6,14.777777777777779
06,2006,58.641666666666666,14.800925925925924
06,2007,58.925,14.958333333333334
06,2008,58.916666666666664,14.953703703703702
06,2009,58.833333333333336,14.90740740740741
06,2010,57.725,14.291666666666666
06,2011,57.43333333333334,14.129629629629632
06,2012,59.50833333333333,15.282407407407407
06,2013,59.31666666666667,15.175925925925927
06,2014,61.45,16.36111111111111
06,2015,60.75833333333333,15.976851851851851
06,2016,60.13333333333333,15.629629629629628
06,2017,60.34166666666667,15.745370370370372
06,2018,60.125,15.625
06,2019,58.375,14.652777777777779
08,1895,42.43333333333334,5.7962962962962985
08,1896,44.875,7.152777777777778
08,1897,44.03333333333333,6.685185185185184
08,1898,42.71666666666667,5.953703703703705
08,1899,43.166666666666664,6.203703703703702
08,1900,45.40833333333333,7.449074074074073
08,1901,45.108333333333334,7.282407407407408
08,1902,44.69166666666667,7.050925925925927
08,1903,42.791666666666664,5.995370370370369
08,1904,44.733333333333334,7.074074074074074
08,1905,43.49166666666667,6.3842592592592595
08,1906,43.958333333333336,6.64351851851852
08,1907,45.125,7.291666666666667
08,1908,43.625,6.458333333333333
08,1909,43.3,6.277777777777776
08,1910,46.1,7.833333333333333
08,1911,44.4,6.888888888888888
08,1912,41.78333333333333,5.435185185185184
08,1913,42.80833333333333,6.004629629629628
08,1914,44.40833333333333,6.893518518518517
08,1915,43.15833333333333,6.199074074074073
08,1916,43.483333333333334,6.37962962962963
08,1917,42.90833333333333,6.060185185185184
08,1918,43.766666666666666,6.537037037037036
08,1919,43.25833333333333,6.25462962962963
08,1920,43.19166666666667,6.217592592592594
08,1921,46,7.777777777777778
08,1922,44.15833333333333,6.754629629629629
08,1923,43.225,6.236111111111112
08,1924,42.675,5.930555555555554
08,1925,44.641666666666666,7.023148148148148
08,1926,44.666666666666664,7.037037037037035
08,1927,44.525,6.958333333333332
08,1928,43.93333333333333,6.629629629629628
08,1929,42.541666666666664,5.85648148148148
08,1930,43.625,6.458333333333333
08,1931,44.958333333333336,7.199074074074076
08,1932,43.675,6.48611111111111
08,1933,45.425,7.458333333333332
08,1934,47.975,8.875
08,1935,45.166666666666664,7.314814814814813
08,1936,45.44166666666667,7.4675925925925934
08,1937,44.208333333333336,6.782407407407408
08,1938,45.09166666666667,7.273148148148149
08,1939,45.46666666666667,7.481481481481483
08,1940,45.45,7.472222222222224
08,1941,44.608333333333334,7.00462962962963
08,1942,43.9,6.611111111111111
08,1943,45.725,7.625
08,1944,43.90833333333333,6.61574074074074
08,1945,44.21666666666667,6.787037037037038
08,1946,45.575,7.541666666666668
08,1947,44.5,6.944444444444445
08,1948,43.766666666666666,6.537037037037036
08,1949,44.175,6.7638888888888875
08,1950,45.208333333333336,7.3379629629629655
08,1951,43.46666666666667,6.370370370370371
08,1952,44.25,6.805555555555555
08,1953,45.63333333333333,7.574074074074073
08,1954,47.35,8.527777777777779
08,1955,44.15833333333333,6.754629629629629
08,1956,45.083333333333336,7.268518518518521
08,1957,44.11666666666667,6.731481481481482
08,1958,45.5,7.5
08,1959,44.75833333333333,7.087962962962963
08,1960,44.208333333333336,6.782407407407408
08,1961,43.858333333333334,6.587962962962964
08,1962,45.05,7.249999999999998
08,1963,46.18333333333334,7.8796296296296315
08,1964,43.59166666666667,6.439814814814816
08,1965,44.175,6.7638888888888875
08,1966,44.61666666666667,7.0092592592592595
08,1967,44.766666666666666,7.092592592592592
08,1968,43.63333333333333,6.462962962962963
08,1969,44.68333333333334,7.0462962962962985
08,1970,44.3,6.833333333333332
08,1971,44.06666666666666,6.7037037037037015
08,1972,44.6,7.000000000000001
08,1973,43.375,6.319444444444445
08,1974,44.416666666666664,6.898148148148147
08,1975,43.50833333333333,6.393518518518518
08,1976,44.7,7.055555555555557
08,1977,46.28333333333333,7.935185185185184
08,1978,44.53333333333333,6.962962962962962
08,1979,43.49166666666667,6.3842592592592595
08,1980,45.6,7.555555555555555
08,1981,47.06666666666666,8.370370370370368
08,1982,44.09166666666667,6.7175925925925934
08,1983,44.40833333333333,6.893518518518517
08,1984,43.68333333333334,6.490740740740743
08,1985,44.125,6.736111111111111
08,1986,46.30833333333334,7.949074074074076
08,1987,45.25,7.361111111111111
08,1988,45.1,7.277777777777778
08,1989,45.375,7.430555555555555
08,1990,45.6,7.555555555555555
08,1991,45.041666666666664,7.2453703703703685
08,1992,45.266666666666666,7.37037037037037
08,1993,43.833333333333336,6.574074074074075
08,1994,46.516666666666666,8.064814814814815
08,1995,45.666666666666664,7.592592592592591
08,1996,45.775,7.652777777777778
08,1997,44.84166666666667,7.13425925925926
08,1998,46.25,7.916666666666667
08,1999,46.641666666666666,8.13425925925926
08,2000,47,8.333333333333334
08,2001,46.85,8.25
08,2002,46.083333333333336,7.824074074074076
08,2003,47.025,8.347222222222221
08,2004,45.84166666666667,7.689814814814816
08,2005,46.766666666666666,8.203703703703702
08,2006,46.50833333333333,8.060185185185183
08,2007,46.175,7.874999999999998
08,2008,44.94166666666667,7.189814814814816
08,2009,45.18333333333333,7.324074074074073
08,2010,46.15,7.861111111111111
08,2011,45.43333333333333,7.462962962962962
08,2012,48.31666666666666,9.064814814814813
08,2013,45.09166666666667,7.273148148148149
08,2014,46.05833333333333,7.810185185185184
08,2015,47.44166666666667,8.578703703703704
08,2016,47.28333333333333,8.49074074074074
08,2017,47.925,8.847222222222221
08,2018,47.166666666666664,8.425925925925924
08,2019,45.25833333333333,7.36574074074074
09,1895,46.6,8.11111111111111
09,1896,46.833333333333336,8.240740740740742
09,1897,47.28333333333333,8.49074074074074
09,1898,48.208333333333336,9.004629629629632
09,1899,47.05,8.361111111111109
09,1900,48.44166666666666,9.134259259259258
09,1901,46.55833333333334,8.087962962962965
09,1902,47.166666666666664,8.425925925925924
09,1903,46.88333333333333,8.268518518518517
09,1904,44.325,6.847222222222224
09,1905,46.275,7.930555555555555
09,1906,47.65833333333333,8.699074074074073
09,1907,45.61666666666667,7.564814814814816
09,1908,48.225,9.01388888888889
09,1909,47.36666666666667,8.537037037037038
09,1910,47.56666666666667,8.648148148148149
09,1911,47.675000000000004,8.708333333333336
09,1912,46.575,8.097222222222223
09,1913,49.18333333333334,9.546296296296298
09,1914,46.375,7.986111111111111
09,1915,47.875,8.819444444444445
09,1916,46.425,8.013888888888888
09,1917,44.75833333333333,7.087962962962963
09,1918,46.858333333333334,8.25462962962963
09,1919,47.983333333333334,8.87962962962963
09,1920,46.44166666666667,8.023148148148149
09,1921,49.31666666666667,9.620370370370372
09,1922,47.875,8.819444444444445
09,1923,46.766666666666666,8.203703703703702
09,1924,46.35,7.972222222222222
09,1925,47.94166666666666,8.85648148148148
09,1926,45.65,7.583333333333333
09,1927,47.916666666666664,8.84259259259259
09,1928,47.80833333333333,8.782407407407407
09,1929,47.71666666666667,8.731481481481483
09,1930,48.641666666666666,9.24537037037037
09,1931,49.641666666666666,9.800925925925926
09,1932,48.791666666666664,9.328703703703702
09,1933,48.40833333333333,9.11574074074074
09,1934,47.225,8.458333333333334
09,1935,47.30833333333334,8.504629629629632
09,1936,47.69166666666667,8.717592592592593
09,1937,48.725,9.291666666666666
09,1938,48.875,9.375
09,1939,47.75,8.75
09,1940,45.75,7.638888888888889
09,1941,48.475,9.152777777777779
09,1942,48.275,9.041666666666666
09,1943,47.325,8.513888888888891
09,1944,48.25,9.027777777777779
09,1945,48.266666666666666,9.037037037037036
09,1946,48.891666666666666,9.38425925925926
09,1947,47.875,8.819444444444445
09,1948,47.78333333333333,8.768518518518517
09,1949,50.53333333333333,10.296296296296296
09,1950,47.85,8.805555555555555
09,1951,48.983333333333334,9.435185185185185
09,1952,49.358333333333334,9.643518518518519
09,1953,50.525,10.291666666666666
09,1954,48.69166666666666,9.273148148148145
09,1955,48.666666666666664,9.259259259259258
09,1956,47.61666666666667,8.675925925925927
09,1957,49.21666666666667,9.564814814814817
09,1958,46.625,8.125
09,1959,49.21666666666667,9.564814814814817
09,1960,47.96666666666667,8.870370370370372
09,1961,48.291666666666664,9.050925925925924
09,1962,46.75,8.194444444444445
09,1963,47.2,8.444444444444446
09,1964,48,8.88888888888889
09,1965,47.53333333333333,8.629629629629628
09,1966,47.95,8.861111111111112
09,1967,47.125,8.402777777777779
09,1968,47.74166666666667,8.745370370370372
09,1969,47.95,8.861111111111112
09,1970,47.75,8.75
09,1971,48.25833333333333,9.032407407407407
09,1972,47.275,8.48611111111111
09,1973,50.05,10.027777777777777
09,1974,48.233333333333334,9.018518518518519
09,1975,49.05833333333333,9.476851851851851
09,1976,47.583333333333336,8.65740740740741
09,1977,48.19166666666666,8.995370370370368
09,1978,46.725,8.180555555555555
09,1979,48.825,9.347222222222223
09,1980,47.93333333333333,8.851851851851851
09,1981,48.40833333333333,9.11574074074074
09,1982,47.94166666666667,8.856481481481483
09,1983,49.40833333333333,9.671296296296296
09,1984,48.95,9.416666666666668
09,1985,48.65833333333333,9.254629629629628
09,1986,48.49166666666667,9.162037037037038
09,1987,48.825,9.347222222222223
09,1988,48.325,9.069444444444446
