fips,Fall,Spring,Summer,Winter,max_warming_season,Annual,CTYNAME,STNAME
05017,0.39017989417989124,0.3456507936507937,0.20488183421516137,0.41783421516755265,Winter,0.3557460317460287,Chicot County,Arkansas
05019,-0.5948218694885309,-0.11864550264550817,-0.4397742504409128,0.11496296296295855,Winter,-0.24430687830688227,Clark County,Arkansas
05021,-0.0438659611992899,0.09204938271605191,0.011978835978822228,0.358349206349204,Winter,0.11422574955908406,Clay County,Arkansas
05023,0.2527266313932985,0.49354497354497995,0.3413333333333341,0.6269770723104031,Winter,0.4321763668430254,Cleburne County,Arkansas
05025,-0.055421516754844136,0.18954497354497207,-0.15957671957671785,0.4963668430335052,Winter,0.13039858906525065,Cleveland County,Arkansas
05027,-0.45615520282186806,0.010328042328048107,-0.2329171075837932,0.30617283950617413,Winter,-0.07060670194004519,Columbia County,Arkansas
05029,0.12849382716050364,0.2956190476190534,0.11123809523810119,0.6631252204585522,Winter,0.3057283950617297,Conway County,Arkansas
05031,0.4665679012345714,0.5894038800705534,0.5640493827160497,0.6876895943562591,Winter,0.5833544973544993,Craighead County,Arkansas
05033,-0.2279506172839486,0.20293474426808228,0.2345255731922396,0.6792663139329735,Winter,0.23439506172838454,Crawford County,Arkansas
05035,0.10031746031745352,0.4904126984127012,0.05694532627865993,0.6783209876543244,Winter,0.33782010582011257,Crittenden County,Arkansas
05037,0.18333686067019453,0.5049171075837635,0.13439153439153118,0.5623703703703731,Winter,0.3549841269841259,Cross County,Arkansas
05039,-0.5005432098765509,-0.08179188712521444,-0.3974462081128855,0.1449594356261024,Winter,-0.19394003527337633,Dallas County,Arkansas
05041,0.13704409171075996,0.1850017636684154,-0.10522751322751925,0.25506878306878716,Winter,0.13170723104056517,Desha County,Arkansas
05043,0.2546455026455045,0.34048677248677073,0.0358518518518551,0.6165643738977078,Winter,0.32366490299824124,Drew County,Arkansas
05045,0.16423280423280562,0.3600705467372071,0.18081128747795305,0.5129171075837774,Winter,0.3123104056437371,Faulkner County,Arkansas
05047,-0.265580246913582,0.16774603174602604,0.16388007054673692,0.6942222222222236,Winter,0.19978130511463635,Franklin County,Arkansas
05049,0.19964726631394109,0.48993298059964585,0.3993791887125344,0.9297072310405634,Winter,0.5069700176366803,Fulton County,Arkansas
05051,-0.2615731922398623,0.016395061728378832,-0.25161199294533687,0.3471887125220491,Winter,-0.02757319223986491,Garland County,Arkansas
05053,-0.2971005291005249,0.07260670194003226,-0.24809876543208634,0.19301587301587309,Winter,-0.05636684303351304,Grant County,Arkansas
05055,0.1794426807760088,0.29354497354497106,0.2592310405643751,0.48035273368606,Winter,0.31183421516755355,Greene County,Arkansas
05057,-0.4940670194003555,0.03500529100528944,-0.2879717813051213,0.26947442680775857,Winter,-0.09731569664902674,Hempstead County,Arkansas
05059,-0.4756825396825525,-0.067668430335094,-0.4319435626102172,0.10113580246913154,Winter,-0.2067689594356198,Hot Spring County,Arkansas
05061,-0.35280423280423323,0.07479365079365627,-0.14521340388006618,0.4886067019400394,Winter,0.034310405643739224,Howard County,Arkansas
05063,0.36111463844796415,0.587710758377429,0.4848959435626088,0.7141446208112846,Winter,0.5424938271604949,Independence County,Arkansas
05065,0.12224338624338763,0.40156613756612963,0.2962962962963016,0.8150546737213387,Winter,0.41311463844797225,Izard County,Arkansas
05067,0.4501164021164096,0.6525149911816563,0.5908712522045848,0.7107442680776015,Winter,0.6096825396825422,Jackson County,Arkansas
05069,-0.06576366843034023,0.2135590828924078,-0.16881834215167502,0.36507936507936883,Winter,0.09933333333332801,Jefferson County,Arkansas
05071,-0.14423985890653424,0.23263492063491834,0.11207054673722587,0.7494603174603152,Winter,0.24638800705467218,Johnson County,Arkansas
05073,-0.1480352733685981,0.26596119929453654,0.003950617283960533,0.5564444444444425,Winter,0.1914179894179956,Lafayette County,Arkansas
05075,0.19997178130511464,0.3991534391534415,0.412148148148159,0.51724867724867,Winter,0.39071957671957586,Lawrence County,Arkansas
05077,0.2480282186948843,0.43812345679012177,0.09457495590829507,0.4486067019400348,Winter,0.3144091710758201,Lee County,Arkansas
05079,0.0796613756613648,0.312268077601403,-0.13149911816578216,0.5073015873015909,Winter,0.20407407407407474,Lincoln County,Arkansas
05081,-0.02954497354498172,0.4198941798941843,0.059978835978842696,0.6889453262786539,Winter,0.3037883597883607,Little River County,Arkansas
05083,-0.19658553791885763,0.16149559082892784,0.021220458553791576,0.6745961199294515,Winter,0.17440917107583298,Logan County,Arkansas
05085,-0.03106878306879311,0.20866313932979721,-0.004246913580246515,0.2016225749559027,Spring,0.10196825396824515,Lonoke County,Arkansas
05087,-0.2192451499118207,0.3201410934744257,0.28217283950616984,0.7771992945326298,Winter,0.2998447971781289,Madison County,Arkansas
05089,-0.06697707231041673,0.5550899470899548,0.27181657848324253,0.840804232804233,Winter,0.40498765432098266,Marion County,Arkansas
05091,0.05219047619048977,0.46357671957671404,0.1408395061728526,0.7016155202821884,Winter,0.36013756613756503,Miller County,Arkansas
05093,0.26082539682539335,0.4020458553791944,0.009791887125214095,0.6775167548500868,Winter,0.3415202821869506,Mississippi County,Arkansas
05095,0.0888465608465698,0.3268571428571441,-0.005615520282190736,0.21934391534391293,Spring,0.16310405643738865,Monroe County,Arkansas
05097,-0.2742857142857119,-0.004303350970018516,-0.15884303350969878,0.430730158730154,Winter,0.01147089947089693,Montgomery County,Arkansas
05099,-0.6951957671957707,-0.17702998236331258,-0.5264761904761966,0.06795061728395017,Winter,-0.3097671957671926,Nevada County,Arkansas
05101,-0.130864197530864,0.4590335097001771,0.16560141093473815,0.7596190476190491,Winter,0.3209629629629563,Newton County,Arkansas
05103,-0.6807195767195798,-0.3112663139329817,-0.5756754850088146,-0.0326490299823655,Winter,-0.3802998236331589,Ouachita County,Arkansas
05105,-0.012134038800718266,0.21546384479718497,-0.0072239858906623594,0.5750123456790112,Winter,0.2001869488536193,Perry County,Arkansas
05107,0.2088747795414398,0.28047971781305525,0.06803527336859938,0.2777001763668347,Spring,0.2164303350970062,Phillips County,Arkansas
05109,-0.5040705467372097,-0.09209171075838155,-0.29928747795415767,0.23781305114638143,Winter,-0.1468641975308582,Pike County,Arkansas
05111,0.4027372134038868,0.6007901234567885,0.4457989417989467,0.6816649029982379,Winter,0.5388641975308719,Poinsett County,Arkansas
05113,-0.2590758377424989,0.04050793650794191,-0.04077601410934014,0.7114779541446149,Winter,0.12708289241623177,Polk County,Arkansas
05115,0.0738765432098659,0.25200705467371426,0.08914285714285762,0.7641199294532615,Winter,0.3024409171075995,Pope County,Arkansas
05117,-0.039717813051135635,0.24134038800705954,-0.04159435626102361,0.12599647266313713,Spring,0.07849735449735293,Prairie County,Arkansas
05119,-0.07207054673721026,0.19044797178130593,-0.05405291005290482,0.3384550264550303,Winter,0.11008465608464994,Pulaski County,Arkansas
05121,-0.06936155202820794,0.16464197530864116,0.12795767195768443,0.38862786596119664,Winter,0.16105467372134033,Randolph County,Arkansas
05123,0.13518165784832512,0.49673368606702073,0.07435626102293885,0.5021375661375663,Winter,0.31019753086419005,St. Francis County,Arkansas
05125,-0.24277954144619796,0.0464338624338659,-0.2149700176366724,0.26697707231041135,Winter,-0.026070546737209547,Saline County,Arkansas
05127,-0.22411287477954042,0.04955202821869256,-0.05489947089946573,0.7228500881834276,Winter,0.13410582010582273,Scott County,Arkansas
05129,0.08105820105819553,0.5913791887125224,0.26542504409171513,0.8579188712521969,Winter,0.45367548500881755,Searcy County,Arkansas
05131,-0.21815873015873966,0.1599999999999974,0.025834215167547227,0.7198024691358024,Winter,0.1830899470899524,Sebastian County,Arkansas
05133,-0.19335449735449356,0.24239858906525277,-0.04135449735448924,0.6628712522045845,Winter,0.1845361552028219,Sevier County,Arkansas
05135,0.19817989417989057,0.425975308641982,0.3824620811287591,0.7414038800705436,Winter,0.4432169312169263,Sharp County,Arkansas
05137,0.15760141093474603,0.4481410934744232,0.2668077601411023,0.7719223985890692,Winter,0.413809523809516,Stone County,Arkansas
05139,-0.19516049382715317,0.10541093474426406,-0.10061375661376694,0.41254320987654186,Winter,0.07107231040564753,Union County,Arkansas
05141,0.18944620811287835,0.4278095238095252,0.19829276895944434,0.7242045855379159,Winter,0.3902257495590905,Van Buren County,Arkansas
05143,-0.19602116402117184,0.2968042328042352,0.3589417989417969,0.8180599647266398,Winter,0.3305432098765381,Washington County,Arkansas
05145,0.23661375661375772,0.4413262786596249,0.3698765432098629,0.43961904761904813,Spring,0.377594356261034,White County,Arkansas
05147,0.1897001763668458,0.46186948853615684,0.253982363315706,0.40277954144621,Spring,0.33481481481481573,Woodruff County,Arkansas
05149,-0.090426807760137215,0.16365432098764868,-0.01745326278659851,0.643894179894179,Winter,0.1845855379188718,Yell County,Arkansas
06001,1.5678871252204463,1.7244726631393301,1.8798871252204543,1.3584902998236348,Summer,1.6283104056437314,Alameda County,California
06003,0.801707231040566,0.5702857142857113,0.8196825396825391,0.9505608465608496,Winter,0.7837707231040595,Alpine County,California
06005,0.5259400352733689,0.3609876543209868,0.8226031746031814,0.05804585537919162,Summer,0.4412663139329799,Amador County,California
06007,1.027823633156961,0.7081340388007012,0.7930864197530857,0.8982151675485023,Fall,0.8470194003527363,Butte County,California
06009,0.6165643738977135,0.5257989417989289,0.6219823633156961,0.3170088183421509,Summer,0.521467372134049,Calaveras County,California
06011,1.131541446208118,0.905594356261014,0.8107936507936468,0.961707231040561,Fall,0.9470828924162276,Colusa County,California
06013,1.4518518518518495,1.4502574955908238,1.5512239858906498,1.2812839506172702,Summer,1.427629629629619,Contra Costa County,California
06015,1.4129523809523807,1.2916684303350996,1.803400352733689,1.7152733686066988,Summer,1.5528218694885287,Del Norte County,California
06017,0.5194215167548482,0.28160846560847186,0.8069276895943494,0.23123809523809433,Summer,0.4577319223985931,El Dorado County,California
06019,1.5074708994709023,1.5389629629629593,1.1937636684303259,1.3236966490299829,Spring,1.3882045855379233,Fresno County,California
06021,0.9761975308641858,0.7067231040564379,0.25075132275133316,1.0518941798941848,Winter,0.7371252204585613,Glenn County,California
06023,1.3266596119929546,1.027033509700178,1.3972345679012348,1.1510264550264582,Summer,1.217287477954153,Humboldt County,California
06025,2.2543068783068656,1.6314074074074005,1.6323668430335103,1.9345890652557285,Fall,1.8693298059964567,Imperial County,California
06027,1.6674567901234538,1.537679012345686,1.5887125220458347,1.3915202821869448,Fall,1.5644409171075868,Inyo County,California
06029,1.7831534391534463,2.0544479717813036,1.5569664902998248,1.4008606701939992,Spring,1.7111710758377412,Kern County,California
06031,1.592790123456789,1.7766208112874775,1.2216014109347462,1.1449029982363348,Spring,1.4283668430335177,Kings County,California
06033,1.0053897707231023,0.721566137566134,0.8490864197530822,0.7980105820105745,Fall,0.8365502645502652,Lake County,California
06035,1.4106948853615493,1.209735449735452,1.6036261022927707,1.7987442680775996,Winter,1.5088395061728408,Lassen County,California
06037,2.3848324514991126,2.3030405643739003,2.221291005291007,2.0480141093474487,Fall,2.2504409171075817,Los Angeles County,California
06039,1.4214462081128754,1.3596331569664957,0.8567901234567921,1.4210229276895967,Fall,1.2624268077601393,Madera County,California
06041,1.376522045855369,1.3302716049382761,1.49306525573192,1.3207619047619004,Summer,1.3728924162257543,Marin County,California
06043,1.1921269841269972,0.9635132275132275,0.8163386243386344,1.1840282186948876,Fall,1.042758377425032,Mariposa County,California
06045,0.8507795414462143,0.3963880070546863,0.4734109347442669,0.510123456790118,Fall,0.5470476190476207,Mendocino County,California
06047,1.5678024691358101,1.7005291005290986,1.0196825396825326,1.4536155202821819,Spring,1.4318059964726617,Merced County,California
06049,1.8255802469135798,1.7425185185185184,1.9876543209876605,2.437629629629632,Winter,2.0101058201058217,Modoc County,California
06051,1.221488536155199,1.0228571428571418,1.0625326278659564,1.5235555555555518,Winter,1.2116049382716076,Mono County,California
06053,1.6639858906525564,1.8780811287477976,1.7279858906525514,1.5713580246913563,Spring,1.7021305114638463,Monterey County,California
06055,1.2860105820105816,1.4617001763668476,1.3806843033509721,1.1988148148148132,Spring,1.3236578483245174,Napa County,California
06057,0.5622857142857097,0.36982010582011104,1.0144197530864163,0.23514638447971065,Summer,0.5414920634920709,Nevada County,California
06059,2.2992451499118194,1.9717813051146316,1.9294532627866081,2.0190617283950663,Fall,2.0554779541446226,Orange County,California
06061,0.5583774250440895,0.45416578483245795,0.9716684303351045,0.3565008818342182,Summer,0.5803174603174591,Placer County,California
06063,1.0374885361552046,0.5531569664902979,1.3024479717813091,0.977453262786595,Summer,0.9645079365079418,Plumas County,California
06065,1.9653474426807673,1.7142433862433746,1.7036049382716063,1.7162328042328046,Fall,1.77988007054673,Riverside County,California
06067,0.7891216931216936,0.9208888888888924,1.1165291005290847,0.4407760141093453,Summer,0.804504409171069,Sacramento County,California
06069,1.8846560846560854,1.986398589065246,1.9471322751322875,1.7243880070546724,Spring,1.8793932980599597,San Benito County,California
06071,1.974885361552019,1.7827301587301645,1.884077601410944,1.6506102292769005,Fall,1.8358165784832363,San Bernardino County,California
06073,2.122229276895929,1.7209876543209834,1.624888888888881,2.1732768959435664,Winter,1.9066807760141078,San Diego County,California
06075,1.7138906525573172,1.5702433862433869,1.7232592592592584,1.6940529100529012,Summer,1.670567901234565,San Francisco County,California
06077,1.1261375661375583,1.2769382716049447,0.9481199294532461,0.9331499118165775,Spring,1.0593827160493803,San Joaquin County,California
06079,1.475851851851837,1.7826172839506071,1.2947724867724872,1.2753298059964657,Spring,1.450444444444455,San Luis Obispo County,California
06081,1.7443527336860682,1.9177707231040495,2.1141164021163985,1.5975590828924164,Summer,1.8396649029982362,San Mateo County,California
06083,2.4014109347442636,2.748994708994709,2.0490299823633156,2.210059964726627,Spring,2.353407407407404,Santa Barbara County,California
06085,1.8219682539682496,1.980952380952378,2.1887266313933,1.5436190476190579,Summer,1.882098765432108,Santa Clara County,California
06087,1.9715837742504294,2.0142645502645458,2.25087830687831,1.692768959435627,Summer,1.9788783068782996,Santa Cruz County,California
06089,1.1320070546737213,0.8078165784832385,1.3582927689594542,0.9598165784832483,Summer,1.0683421516754754,Shasta County,California
06091,0.8827089947089943,0.5438447971781281,1.2178201058201144,0.8314356261022895,Summer,0.8633192239858899,Sierra County,California
06093,1.4294179894179888,1.1456931216931254,1.875358024691364,1.6183139329805996,Summer,1.519470899470898,Siskiyou County,California
06095,1.2262010582010672,1.3968536155202835,1.2938694885361584,0.9704973544973586,Spring,1.2142010582010574,Solano County,California
06097,1.2211922398589112,1.1789065255731959,1.2369241622575005,1.0681058201058173,Summer,1.1668606701940114,Sonoma County,California
06099,1.3623139329806035,1.552860670194002,1.1087971781305124,1.2879435626102302,Spring,1.3244726631393222,Stanislaus County,California
06101,1.0595414462081094,1.1022645502645465,1.1996049382715954,0.6863774250440935,Summer,0.9998483245149952,Sutter County,California
06103,0.9300458553791701,0.7227936507936508,0.651753086419742,0.899202821869494,Fall,0.7954955908289328,Tehama County,California
06105,1.1995767195767189,0.88881834215167,1.414518518518518,0.8716331569664868,Summer,1.0914850088183334,Trinity County,California
06107,1.57320634920635,1.6372204585537933,1.3154708994708992,1.2536578483245138,Spring,1.4502610229276778,Tulare County,California
06109,0.869079365079374,0.5666313932980643,0.6133192239858867,1.0329029982363338,Winter,0.7736507936507939,Tuolumne County,California
06111,2.526659611992946,2.7862151675485034,2.4842186948853615,2.281439153439154,Spring,2.5371604938271566,Ventura County,California
06113,0.9996895943562739,1.1977848324515032,1.067174603174598,0.8287830687830705,Spring,1.0126666666666622,Yolo County,California
06115,0.8508500881834228,0.6821446208112848,1.1340388007054696,0.40150970017636667,Summer,0.7590864197530803,Yuba County,California
08001,1.100289241622572,1.5483033509700106,1.6148289241622584,2.06157319223986,Winter,1.5962328042328036,Adams County,Colorado
08003,0.6044585537918872,1.1354356261022942,0.8819047619047654,0.8205573192239872,Spring,0.8753015873015851,Alamosa County,Colorado
08005,0.8101305114638458,1.3072028218694964,1.3370440917107622,1.8000987654320932,Winter,1.3277671957671873,Arapahoe County,Colorado
